ID Estacion,Autoridad Ambiental,Estacion,Latitud,Longitud,Variable,Unidades,Tiempo de exposición (horas),a�o,Promedio,Suma,No. de datos,Representatividad Temporal,Excedencias limite actual,Porcentaje excedencias limite actual,Mediana,Percentil 98,Maximo,Fechas/horas del maximo,Minimo,Fechas/horas del mi�nimo,Dias de excedencias,Codigo del Departamento,Nombre del Departamento,Codigo del Municipio,Nombre del Municipio,Tipo de Estacion
"31,533",CAR,DLIA,4.72138,-74.23638,PM10,ugm3,1,"2,021",31.1,"250,306.33","8,053",92,286,3.55,26.1,88.5,217.8,27/01/2021 8:00,1.9,29/07/2021 2:00,115,25,CUNDINAMARCA,25473,MOSQUERA,Fija
"31,533",CAR,DLIA,4.72138,-74.23638,PM10,ugm3,24,"2,021",31.1,"10,428.06",335,92,0,0,29.2,58,71.3,29/01/2021 12:00,8.5,11/4/2021 12:00,0,25,CUNDINAMARCA,25473,MOSQUERA,Fija
"31,827",CORPOBOYACA,NOBSA-NAZARETH,5.766163,-72.896959,PM10,ugm3,1,"2,021",31.3,"170,411.27","5,444",62,115,2.11,28.1,75.9,142.7,15/06/2021 12:00,0,03/03/2021 11:00:00  - 01/07/2021 02:00:00,52,15,BOYACA,15491,NOBSA,Indicativa
"31,827",CORPOBOYACA,NOBSA-NAZARETH,5.766163,-72.896959,PM10,ugm3,24,"2,021",31.3,"7,032.31",225,62,0,0,29.5,52.9,62.5,24/02/2021 12:00,13.4,9/5/2021 12:00,0,15,BOYACA,15491,NOBSA,Indicativa
"8,288",DAGMA,PANCE,3.304517,-76.531252,PM10,ugm3,1,"2,021",31.3,"47,699","1,522",17,8,0.53,30,61,117,8/10/2021 9:00,1,17/10/2021 3:00,7,76,VALLE DEL CAUCA,76001,CALI,Fija
"29,511",AMVA,I.E. CONCEJO MUNICIPAL,6.168497,-75.644356,PM10,ugm3,24,"2,021",31.4,"10,962.82",349,96,0,0,31,46.5,52.2,06/03/2021 12:00:00  - 28/10/2021 12:00:00,15.4,22/03/2021 12:00,0,5,ANTIOQUIA,5360,ITAGUI,Fija
"29,511",AMVA,I.E. CONCEJO MUNICIPAL,6.168497,-75.644356,PM10,ugm3,1,"2,021",31.5,"256,489","8,137",93,74,0.91,29,68,128,25/10/2021 6:00,0,27/08/2021 9:00,48,5,ANTIOQUIA,5360,ITAGUI,Fija
"8,288",DAGMA,PANCE,3.304517,-76.531252,PM10,ugm3,24,"2,021",31.5,"1,920.25",61,17,0,0,32.1,48,48.8,18/09/2021 12:00,15.3,30/09/2021 12:00,0,76,VALLE DEL CAUCA,76001,CALI,Fija
"9,048",CORPOCESAR,LA JAGUA VÍA,9.565527778,-73.33263889,PM10,ugm3,24,"2,021",32.1,"3,722.94",116,95,2,1.72,30.8,69,90.8,3/3/2021,7.7,29/09/2021,2,20,CESAR,20400,LA JAGUA DE IBIRICO,Fija
"9,039",CORPONOR,CINERA,7.886113889,-72.50199722,PM10,ugm3,24,"2,021",32.2,"4,535.66",141,77,0,0,34.1,58.8,70.4,6/3/2021,6,3/7/2021,0,54,NORTE DE SANTANDER,54001,CUCUTA,Fija
"8,216",SDA,PUENTE ARANDA,4.631767,-74.117483,PM10,ugm3,1,"2,021",32.2,"218,190.50","6,766",77,263,3.89,28.4,84.4,146.7,18/02/2021 6:00,1.4,2/8/2021 9:00,71,11,"BOGOTA, D.C.",11001,"BOGOTA, D.C.",Fija
"9,056",CORPOCESAR,ESTACIÓN BECERRIL,9.702163889,-73.27924722,PM10,ugm3,24,"2,021",32.3,"3,817.23",118,97,4,3.39,27.4,82,98.6,3/3/2021,6.6,25/07/2021,4,20,CESAR,20045,BECERRIL,Fija
"31,684",SDA,FONTIBÓN,4.678242,-74.143819,PM10,ugm3,1,"2,021",32.4,"258,855.70","7,997",91,325,4.06,28,88.8,238.3,25/06/2021 8:00,0.1,11/7/2021 4:00,132,11,"BOGOTA, D.C.",11001,"BOGOTA, D.C.",Fija
"8,216",SDA,PUENTE ARANDA,4.631767,-74.117483,PM10,ugm3,24,"2,021",32.4,"9,074.88",280,77,0,0,31.2,62.5,69,23/03/2021 12:00,5,2/8/2021 12:00,0,11,"BOGOTA, D.C.",11001,"BOGOTA, D.C.",Fija
"31,684",SDA,FONTIBÓN,4.678242,-74.143819,PM10,ugm3,24,"2,021",32.6,"10,749.35",330,90,0,0,32.5,57.6,66.5,23/03/2021 12:00,7,11/1/2021 12:00,0,11,"BOGOTA, D.C.",11001,"BOGOTA, D.C.",Fija
"9,043",CORPOCESAR,LA AURORA,9.466361111,-73.55077778,PM10,ugm3,24,"2,021",32.7,"3,207.87",98,80,0,0,28.3,67,74.6,5/4/2021,9.2,25/07/2021,0,20,CESAR,20178,CHIRIGUANA,Fija
"31,823",CVC,URBANO,3.411472,-76.347278,PM10,ugm3,24,"2,021",32.8,458.56,14,4,0,0,32.3,56.8,61,21/01/2021 12:00,16.1,5/1/2021 12:00,0,76,VALLE DEL CAUCA,76130,CANDELARIA,Fija
"28,203",SDA,BOLIVIA,4.735867,-74.125883,PM10,ugm3,1,"2,021",33.2,"283,742.30","8,542",98,298,3.49,29.5,82.4,162.1,20/01/2021 5:00,0.1,1/5/2021 8:00,71,11,"BOGOTA, D.C.",11001,"BOGOTA, D.C.",Fija
"28,203",SDA,BOLIVIA,4.735867,-74.125883,PM10,ugm3,24,"2,021",33.2,"11,944.34",360,99,4,1.11,32,66.6,84.3,20/01/2021 12:00,7.4,20/07/2021 12:00,4,11,"BOGOTA, D.C.",11001,"BOGOTA, D.C.",Fija
"9,023",AMVA,POLITÉCNICO JIC,6.208978,-75.577962,PM10,ugm3,24,"2,021",33.3,"11,270.01",338,93,0,0,33,49.5,63,3/8/2021 12:00,12.7,11/1/2021 12:00,0,5,ANTIOQUIA,5001,MEDELLIN,Fija
"9,023",AMVA,POLITÉCNICO JIC,6.208978,-75.577962,PM10,ugm3,1,"2,021",33.3,"273,427","8,219",94,118,1.44,32,71,179,3/8/2021 10:00,0,01/01/2021 09:00:00  - 04/01/2021 03:00:00  - 04/01/2021 04:00:00  - 25/01/2021 08:00:00  - 13/02/2021 02:00:00  - 21/02/2021 11:00:00  - 24/02/2021 07:00:00  - 09/05/2021 04:00:00  - 20/06/2021 02:00:00  - 11/07/2021 05:00:00  - 25/07/2021 01:00:00  - 17/09/2021 06:00:00  - 19/10/2021 07:00:00  - 11/11/2021 05:00:00  - 28/12/2021 04:00:00,72,5,ANTIOQUIA,5001,MEDELLIN,Fija
"29,502",AMVA,U. SAN BUENAVENTURA,6.330697,-75.568669,PM10,ugm3,1,"2,021",33.3,"281,786","8,468",97,101,1.19,31,70,129,5/2/2021 12:00,0,17/06/2021 03:00:00  - 28/08/2021 12:00:00  - 10/11/2021 04:00:00,63,5,ANTIOQUIA,5088,BELLO,Fija
"29,502",AMVA,U. SAN BUENAVENTURA,6.330697,-75.568669,PM10,ugm3,24,"2,021",33.3,"11,781.91",354,97,0,0,32.7,48.5,67.8,6/3/2021 12:00,19.7,22/08/2021 12:00,0,5,ANTIOQUIA,5088,BELLO,Fija
"31,806",CAR,URBANO RAQUIRA,5.461464,-73.643417,PM10,ugm3,1,"2,021",33.3,"289,242.26","8,675",99,643,7.41,24.9,112.3,236.3,20/07/2021 4:00,3.2,10/5/2021 2:00,168,15,BOYACA,15600,RAQUIRA,Fija
"31,829",EPA BARRANQUILLA,TRES AVE MARÍAS,11.014929,-74.807448,PM10,ugm3,1,"2,021",33.3,"157,939.25","4,749",54,243,5.12,28.1,97.8,151,9/10/2021 9:00,0,9/7/2021 10:00,111,8,ATLANTICO,8001,BARRANQUILLA,Fija
"31,806",CAR,URBANO RAQUIRA,5.461464,-73.643417,PM10,ugm3,24,"2,021",33.4,"12,086.77",362,99,2,0.55,31.1,63.2,82,11/6/2021 12:00,9.9,2/5/2021 12:00,2,15,BOYACA,15600,RAQUIRA,Fija
"31,823",CVC,URBANO,3.411472,-76.347278,PM10,ugm3,1,"2,021",33.4,"29,722.50",889,10,91,10.24,26.7,121.4,196.5,28/01/2021 8:00,0.1,03/01/2021 04:00:00  - 03/01/2021 11:00:00  - 07/01/2021 04:00:00  - 04/02/2021 10:00:00  - 05/02/2021 03:00:00  - 15/02/2021 12:00:00,39,76,VALLE DEL CAUCA,76130,CANDELARIA,Fija
"31,829",EPA BARRANQUILLA,TRES AVE MARÍAS,11.014929,-74.807448,PM10,ugm3,24,"2,021",33.4,"4,612.18",138,38,0,0,30.9,64.2,70.8,20/11/2021 12:00,19.2,2/9/2021 12:00,0,8,ATLANTICO,8001,BARRANQUILLA,Fija
"30,109",DAGMA,CAÑAVERALEJO,3.416366,-76.549613,PM10,ugm3,24,"2,021",33.7,"2,395.25",71,19,0,0,34.1,47.3,54,16/09/2021 12:00,15.5,10/9/2021 12:00,0,76,VALLE DEL CAUCA,76001,CALI,Fija
"30,057",AMVA,MARIA GORETTI,6.152261,-75.635876,PM10,ugm3,24,"2,021",33.8,"4,191.62",124,102,0,0,34,51.6,60.1,21/02/2021,9.4,10/1/2021,0,5,ANTIOQUIA,5380,LA ESTRELLA,Fija
"31,822",CVC,ESTACIÓN TULUÁ,4.066175,-76.196286,PM10,ugm3,24,"2,021",38.1,"3,844.78",101,28,0,0,34.8,65.1,70.3,27/09/2021 12:00,25.4,14/11/2021 12:00,0,76,VALLE DEL CAUCA,76834,TULUA,Fija
"30,109",DAGMA,CAÑAVERALEJO,3.416366,-76.549613,PM10,ugm3,1,"2,021",34,"59,410","1,749",20,49,2.8,31.5,78.3,191.4,22/10/2021 8:00,0,10/09/2021 09:00:00  - 10/09/2021 10:00:00  - 10/09/2021 11:00:00  - 10/09/2021 12:00:00  - 10/09/2021 01:00:00  - 18/11/2021 04:00:00  - 18/11/2021 05:00:00,29,76,VALLE DEL CAUCA,76001,CALI,Fija
"31,821",CVC,ESTACIÓN JAMUNDÍ,3.257067,-76.54425,PM10,ugm3,1,"2,021",34.5,"244,563.70","7,082",81,554,7.82,28.5,107.6,234.3,27/10/2021 7:00,0,15/04/2021 10:00:00  - continúa...,183,76,VALLE DEL CAUCA,76364,JAMUNDI,Fija
"31,821",CVC,ESTACIÓN JAMUNDÍ,3.257067,-76.54425,PM10,ugm3,24,"2,021",34.5,"10,199.39",296,81,0,0,33.3,62.5,74.9,10/12/2021 12:00,0,14/04/2021 12:00,0,76,VALLE DEL CAUCA,76364,JAMUNDI,Fija
"8,219",SDA,TUNAL,4.576225,-74.130956,PM10,ugm3,1,"2,021",34.7,"296,098","8,527",97,628,7.36,28,101,204,1/1/2021 4:00,0,2/8/2021 2:00,178,11,"BOGOTA, D.C.",11001,"BOGOTA, D.C.",Fija
"8,219",SDA,TUNAL,4.576225,-74.130956,PM10,ugm3,24,"2,021",34.8,"12,455.91",358,98,5,1.4,33.2,71,85,11/6/2021 12:00,6.1,7/6/2021 12:00,5,11,"BOGOTA, D.C.",11001,"BOGOTA, D.C.",Fija
"31,841",SDA,USME,4.532,-74.11706,PM10,ugm3,1,"2,021",34.8,"294,214.30","8,454",97,273,3.23,31.5,81.4,173.3,14/10/2021 4:00,2.3,2/8/2021 12:00,89,11,"BOGOTA, D.C.",11001,"BOGOTA, D.C.",Fija
"31,841",SDA,USME,4.532,-74.11706,PM10,ugm3,24,"2,021",34.9,"12,413.07",356,98,0,0,34.3,65.7,73.2,15/12/2021 12:00,11.6,19/07/2021 12:00,0,11,"BOGOTA, D.C.",11001,"BOGOTA, D.C.",Fija
"31,834",SDA,MÓVIL 7MA,4.642431,-74.083967,PM10,ugm3,1,"2,021",35,"275,534.20","7,875",90,351,4.46,30.8,87.2,159,20/03/2021 9:00,0.6,02/04/2021 04:00:00  - 11/04/2021 09:00:00  - 12/04/2021 05:00:00  - 17/04/2021 07:00:00  - 18/04/2021 09:00:00  - 27/04/2021 04:00:00  - 29/04/2021 03:00:00  - 10/05/2021 01:00:00  - 08/06/2021 01:00:00,115,11,"BOGOTA, D.C.",11001,"BOGOTA, D.C.",Fija
"31,834",SDA,MÓVIL 7MA,4.642431,-74.083967,PM10,ugm3,24,"2,021",35,"11,346.28",324,89,0,0,33.2,66.1,75.1,23/03/2021 12:00,8.9,17/04/2021 12:00,0,11,"BOGOTA, D.C.",11001,"BOGOTA, D.C.",Fija
"29,962",CVS,TERMINAL,8.749361,-75.867861,PM10,ugm3,24,"2,021",40.2,"2,857.52",71,39,0,0,39.9,46.5,48,14/07/2021,33.4,9/10/2021,0,23,CORDOBA,23001,MONTERIA,Indicativa
"31,856",AMVA,TANQUES EPM,6.37321,-75.448351,PM10,ugm3,24,"2,021",35.9,"12,026.60",335,92,0,0,35,61.3,71.5,21/12/2021 12:00,17.8,6/6/2021 12:00,0,5,ANTIOQUIA,5308,GIRARDOTA,Fija
"31,856",AMVA,TANQUES EPM,6.37321,-75.448351,PM10,ugm3,1,"2,021",35.9,"276,228","7,688",88,373,4.85,32,93.3,287,21/05/2021 3:00,1,19/09/2021 1:00,158,5,ANTIOQUIA,5308,GIRARDOTA,Fija
"9,027",CORPOCESAR,LA LOMA 2,9.615180556,-73.59015,PM10,ugm3,24,"2,021",35.9,"4,348.06",121,99,5,4.13,31.1,103,133.8,28/02/2021,7.4,23/10/2021,5,20,CESAR,20250,EL PASO,Fija
"31,832",CORPAMAG,UNIMAG,11.223056,-74.185835,PM10,ugm3,1,"2,021",36,"302,436.49","8,394",96,277,3.3,32.8,82.4,211.9,6/7/2021 3:00,0,03/03/2021 04:00:00  - 10/03/2021 05:00:00,95,47,MAGDALENA,47001,SANTA MARTA,Fija
"31,832",CORPAMAG,UNIMAG,11.223056,-74.185835,PM10,ugm3,24,"2,021",36,"12,639.54",351,96,1,0.28,33.8,60.9,80.6,21/07/2021 12:00,11.5,31/08/2021 12:00,1,47,MAGDALENA,47001,SANTA MARTA,Fija
"31,860",CAR,MADRID - CEMODAE,4.733274,-74.266156,PM10,ugm3,1,"2,021",36.4,"241,237.84","6,623",76,214,3.23,33.8,83.6,162,6/12/2021 8:00,4.2,30/04/2021 5:00,72,25,CUNDINAMARCA,25430,MADRID,Fija
"31,860",CAR,MADRID - CEMODAE,4.733274,-74.266156,PM10,ugm3,24,"2,021",36.4,"10,092.21",277,76,0,0,35.6,62.7,71.8,14/10/2021 12:00,13.5,7/6/2021 12:00,0,25,CUNDINAMARCA,25430,MADRID,Fija
"31,874",SDA,CIUDAD BOLIVAR,4.577806,-74.166278,PM10,ugm3,24,"2,021",36.7,"12,935.42",352,96,10,2.84,35.6,79.1,98.1,11/6/2021 12:00,5.5,19/07/2021 12:00,10,11,"BOGOTA, D.C.",11001,"BOGOTA, D.C.",Fija
"8,252",CAR,EMAFEZ,5.010012989,-74.00274345,PM10,ugm3,1,"2,021",36.8,"292,840.55","7,962",91,791,9.93,27.1,143.3,507.9,26/01/2021 9:00,1,05/07/2021 12:00:00  - 25/07/2021 02:00:00  - 28/07/2021 05:00:00,191,25,CUNDINAMARCA,25899,ZIPAQUIRA,Fija
"31,874",SDA,CIUDAD BOLIVAR,4.577806,-74.166278,PM10,ugm3,1,"2,021",36.8,"310,158.20","8,427",96,587,6.97,30.9,99.2,191.3,8/12/2021 5:00,0.1,9/8/2021 1:00,118,11,"BOGOTA, D.C.",11001,"BOGOTA, D.C.",Fija
"8,252",CAR,EMAFEZ,5.010012989,-74.00274345,PM10,ugm3,24,"2,021",36.9,"12,147.02",329,90,19,5.78,32.4,95.5,117.6,4/2/2021 12:00,8.9,20/06/2021 12:00,19,25,CUNDINAMARCA,25899,ZIPAQUIRA,Fija
"26,181",CORPAMAG,DON JACA,11.098474,-74.218844,PM10,ugm3,24,"2,021",37.3,"4,027.20",108,89,8,7.41,29.8,135.9,153.5,25/04/2021,11.1,31/10/2021,8,47,MAGDALENA,47001,SANTA MARTA,Fija
"31,530",CVS,LA GLORIA,8.726222,-75.889611,PM10,ugm3,24,"2,021",40.3,"3,066.27",76,42,0,0,41.5,47,47.1,08/07/2021 - 07/08/2021,32.2,1/11/2021,0,23,CORDOBA,23001,MONTERIA,Fija
"31,342",AMVA,ITM ROBLEDO,6.275564,-75.588289,PM10,ugm3,24,"2,021",37.4,"12,466",333,91,0,0,37.4,54.7,67.1,18/12/2021 12:00,18.2,11/1/2021 12:00,0,5,ANTIOQUIA,5001,MEDELLIN,Fija
"31,822",CVC,ESTACIÓN TULUÁ,4.066175,-76.196286,PM10,ugm3,1,"2,021",37.4,"133,040.19","3,553",41,107,3.01,32.4,79.7,89.8,10/10/2021 10:00,15,15/02/2021 02:00:00  - 27/03/2021 02:00:00  - 22/04/2021 12:00:00  - 23/10/2021 01:00:00  - 21/11/2021 09:00:00,48,76,VALLE DEL CAUCA,76834,TULUA,Fija
"31,342",AMVA,ITM ROBLEDO,6.275564,-75.588289,PM10,ugm3,1,"2,021",37.5,"307,353","8,190",93,243,2.97,35,80.2,236,5/2/2021 3:00,2,11/03/2021 05:00:00  - 23/06/2021 06:00:00  - 30/07/2021 06:00:00,128,5,ANTIOQUIA,5001,MEDELLIN,Fija
"9,051",CORPOCESAR,EL HATILLO,9.648744444,-73.57004722,PM10,ugm3,24,"2,021",37.5,"4,316.94",115,94,9,7.83,31.9,96.8,125.7,28/02/2021,6.9,29/05/2021,9,20,CESAR,20250,EL PASO,Fija
"9,026",CORPOCESAR,LA LOMA CENTRO,9.614,-73.6032,PM10,ugm3,24,"2,021",37.6,"4,326.29",115,94,4,3.48,35.2,75.9,81.8,13/11/2021,8.5,16/07/2021,4,20,CESAR,20250,EL PASO,Fija
"29,384",CVS,UNISINU,8.767639,-75.885472,PM10,ugm3,24,"2,021",37.9,"2,801.66",74,41,0,0,38.2,43.6,44.7,14/07/2021,31.1,30/10/2021,0,23,CORDOBA,23001,MONTERIA,Indicativa
"30,812",CORPAMAG,SANTA MARTA,11.240278,-74.216667,PM10,ugm3,24,"2,021",38,"4,175.50",110,90,2,1.82,37.5,73.1,83.4,27/06/2021,6.8,7/1/2021,2,47,MAGDALENA,47001,SANTA MARTA,Fija
"8,986",DAGMA,LA FLORA,3.488218,-76.518058,PM10,ugm3,24,"2,021",38.2,"3,052.74",80,22,0,0,37.3,60.4,71.2,16/09/2021 12:00,18.7,17/10/2021 12:00,0,76,VALLE DEL CAUCA,76001,CALI,Fija
"8,986",DAGMA,LA FLORA,3.488218,-76.518058,PM10,ugm3,1,"2,021",38.3,"74,334.80","1,943",22,141,7.26,34.1,110.8,252.9,22/11/2021 12:00,0,13/08/2021 07:00:00  - 02/09/2021 08:00:00  - 03/09/2021 07:00:00  - 04/09/2021 06:00:00  - 05/09/2021 06:00:00  - 09/09/2021 08:00:00  - 11/09/2021 08:00:00  - 13/09/2021 08:00:00  - 14/09/2021 07:00:00  - 17/09/2021 08:00:00  - 20/09/2021 08:00:00  - 26/09/2021 07:00:00  - 28/09/2021 05:00:00  - 03/10/2021 04:00:00  - 03/10/2021 05:00:00  - 03/10/2021 06:00:00  - 05/10/2021 04:00:00  - 12/10/2021 06:00:00  - 14/10/2021 04:00:00  - 14/10/2021 10:00:00  - 17/10/2021 05:00:00  - 20/10/2021 03:00:00  - 28/10/2021 01:00:00  - 31/10/2021 06:00:00  - 03/11/2021 06:00:00  - 05/11/2021 05:00:00  - 05/11/2021 06:00:00  - 10/11/2021 04:00:00  - 10/11/2021 05:00:00  - 13/11/2021 05:00:00  - 13/11/2021 07:00:00  - 17/11/2021 05:00:00,55,76,VALLE DEL CAUCA,76001,CALI,Fija
"31,381",CORMACARENA,COFREM,4.1475,-73.621389,PM10,ugm3,24,"2,021",38.4,"2,148.90",56,15,0,0,37.5,53.9,54.1,11/11/2021 12:00,16.9,28/02/2021 12:00,0,50,META,50001,VILLAVICENCIO,Fija
"26,182",CORPAMAG,ALCATRACES,11.085883,-74.217418,PM10,ugm3,24,"2,021",38.6,"4,327.20",112,92,7,6.25,33.8,98.8,156,16/04/2021,10.9,30/06/2021,7,47,MAGDALENA,47001,SANTA MARTA,Fija
"20,385",CDMB,CABECERA,7.113131,-73.11047,PM10,ugm3,24,"2,021",38.7,"8,717.36",225,62,0,0,37.2,66.3,69.4,4/2/2021 12:00,12.6,2/5/2021 12:00,0,68,SANTANDER,68001,BUCARAMANGA,Fija
"20,385",CDMB,CABECERA,7.113131,-73.11047,PM10,ugm3,1,"2,021",38.8,"212,420.20","5,481",63,172,3.14,36.1,80.3,157.3,5/6/2021 9:00,4.4,09/04/2021 06:00:00  - 02/05/2021 06:00:00  - 02/05/2021 07:00:00  - 03/05/2021 04:00:00,77,68,SANTANDER,68001,BUCARAMANGA,Fija
"31,381",CORMACARENA,COFREM,4.1475,-73.621389,PM10,ugm3,1,"2,021",38.8,"52,759.60","1,361",16,53,3.89,37.2,83.2,169.9,4/12/2021 3:00,0,21/02/2021 09:00:00  - 21/02/2021 10:00:00,26,50,META,50001,VILLAVICENCIO,Fija
"30,111",DAGMA,LA ERMITA,3.455514,-76.530978,PM10,ugm3,1,"2,021",40.4,"77,845.30","1,925",22,146,7.58,36.3,100.5,157.8,18/08/2021 11:00,0,18/07/2021 05:00:00  - 18/07/2021 06:00:00  - 18/07/2021 07:00:00  - 02/08/2021 07:00:00  - 02/08/2021 08:00:00  - 02/08/2021 09:00:00  - 03/08/2021 01:00:00  - 03/08/2021 02:00:00  - 03/08/2021 03:00:00  - 06/09/2021 12:00:00  - 06/09/2021 01:00:00  - 06/09/2021 02:00:00  - 07/09/2021 12:00:00  - 07/09/2021 01:00:00  - 07/09/2021 02:00:00  - 09/09/2021 07:00:00  - 09/09/2021 08:00:00  - 28/09/2021 10:00:00  - 28/09/2021 12:00:00  - 28/09/2021 01:00:00  - 28/09/2021 02:00:00,45,76,VALLE DEL CAUCA,76001,CALI,Fija
"30,111",DAGMA,LA ERMITA,3.455514,-76.530978,PM10,ugm3,24,"2,021",40.6,"3,125.71",77,21,0,0,40.4,59.3,60.3,16/09/2021 12:00,13.8,25/07/2021 12:00,0,76,VALLE DEL CAUCA,76001,CALI,Fija
"8,776",CVC,ACOPI,3.49625,-76.506972,PM10,ugm3,24,"2,021",40,"1,441.59",36,10,0,0,39.2,61,64.6,16/03/2021 12:00,12,4/4/2021 12:00,0,76,VALLE DEL CAUCA,76892,YUMBO,Fija
"8,776",CVC,ACOPI,3.49625,-76.506972,PM10,ugm3,1,"2,021",40.7,"36,393.70",895,10,110,12.29,33.5,140.1,256,28/03/2021 9:00,0,16/03/2021 12:00:00  - 19/03/2021 04:00:00  - 20/03/2021 12:00:00  - 21/03/2021 06:00:00  - 21/03/2021 07:00:00  - 22/03/2021 04:00:00  - 22/03/2021 05:00:00  - 23/03/2021 06:00:00  - 23/03/2021 07:00:00  - 28/03/2021 04:00:00  - 04/04/2021 06:00:00  - 05/04/2021 08:00:00  - 09/04/2021 01:00:00  - 09/04/2021 05:00:00  - 09/04/2021 07:00:00  - 10/04/2021 03:00:00  - 10/04/2021 04:00:00  - 10/04/2021 05:00:00  - 10/04/2021 06:00:00  - 10/04/2021 07:00:00  - 10/04/2021 08:00:00  - 15/04/2021 08:00:00  - 15/04/2021 09:00:00  - 16/04/2021 04:00:00  - 17/04/2021 07:00:00,30,76,VALLE DEL CAUCA,76892,YUMBO,Fija
"26,288",CVS,UPB,8.804472,-75.850561,PM10,ugm3,24,"2,021",40.7,"3,050.18",75,41,0,0,40.5,50.3,53.2,6/9/2021,33.1,3/11/2021,0,23,CORDOBA,23001,MONTERIA,Indicativa
"31,830",EPA BARRANQUILLA,MÓVIL,11.016855,-74.851656,PM10,ugm3,24,"2,021",41.4,"6,254.23",151,41,1,0.66,38.3,69.5,79.3,20/05/2021 12:00,23.2,26/06/2021 12:00,1,8,ATLANTICO,8001,BARRANQUILLA,Fija
"31,830",EPA BARRANQUILLA,MÓVIL,11.016855,-74.851656,PM10,ugm3,1,"2,021",41.7,"152,636.52","3,658",42,274,7.49,38.4,100.5,185,12/9/2021 5:00,0.6,12/9/2021 4:00,80,8,ATLANTICO,8001,BARRANQUILLA,Fija
"31,468",AMVA,TRÁFICO SUR (S),6.152313,-75.621262,PM10,ugm3,24,"2,021",41.9,"5,243.53",125,102,0,0,41.5,68.7,72.3,28/10/2021,12.9,10/1/2021,0,5,ANTIOQUIA,5631,SABANETA,Fija
"30,472",CORPOCESAR,COSTA HERMOSA,9.623667,-73.586389,PM10,ugm3,24,"2,021",42.1,"4,759.47",113,93,7,6.19,38.4,85.9,178,28/12/2021,5.6,2/5/2021,7,20,CESAR,20250,EL PASO,Fija
"8,214",SDA,KENNEDY,4.62505,-74.161333,PM10,ugm3,1,"2,021",43.5,"350,639.60","8,068",92,595,7.37,39.7,96.5,142.9,14/12/2021 9:00,4.3,12/1/2021 12:00,126,11,"BOGOTA, D.C.",11001,"BOGOTA, D.C.",Fija
"8,214",SDA,KENNEDY,4.62505,-74.161333,PM10,ugm3,24,"2,021",43.5,"14,517.94",334,92,9,2.69,42.3,75.9,82.4,14/12/2021 12:00,13.5,10/1/2021 12:00,9,11,"BOGOTA, D.C.",11001,"BOGOTA, D.C.",Fija
"9,025",AMVA,ÉXITO SAN ANTONIO,6.246473,-75.566891,PM10,ugm3,24,"2,021",44,"15,230.43",346,95,1,0.29,44.6,64.1,92.8,18/12/2021 12:00,16.9,11/1/2021 12:00,1,5,ANTIOQUIA,5001,MEDELLIN,Fija
"9,025",AMVA,ÉXITO SAN ANTONIO,6.246473,-75.566891,PM10,ugm3,1,"2,021",44.1,"367,458","8,334",95,728,8.74,41,94,142,9/9/2021 8:00,0,18/01/2021 07:00:00  - 30/03/2021 05:00:00  - 17/05/2021 06:00:00  - 08/07/2021 06:00:00  - 16/07/2021 06:00:00  - 19/07/2021 06:00:00,234,5,ANTIOQUIA,5001,MEDELLIN,Fija
"19,566",CAR,COLEGIO RAQUIRA,5.5374681,-73.63499965,PM10,ugm3,24,"2,021",44.2,"13,749.39",311,85,36,11.58,37.9,105.2,158.7,19/11/2021 12:00,5.6,24/02/2021 12:00,36,15,BOYACA,15600,RAQUIRA,Fija
"19,566",CAR,COLEGIO RAQUIRA,5.5374681,-73.63499965,PM10,ugm3,1,"2,021",44.3,"334,867.29","7,566",86,1094,14.46,32.4,159,552.3,19/11/2021 8:00,1.6,26/02/2021 6:00,180,15,BOYACA,15600,RAQUIRA,Fija
"31,833",CORPAMAG,CIÉNAGA KOIKA,11.010694,-74.243889,PM10,ugm3,24,"2,021",44.3,"14,171.13",320,88,3,0.94,43,73.3,86.1,3/3/2021 12:00,16.4,20/08/2021 12:00,3,47,MAGDALENA,47189,CIENAGA,Fija
"30,810",CORPOBOYACA,SENA,5.756944,-72.908333,PM10,ugm3,1,"2,021",44.3,"286,477.24","6,469",74,763,11.79,39.9,108.2,199.5,13/04/2021 2:00,0,21/06/2021 4:00,183,15,BOYACA,15759,SOGAMOSO,Fija
"30,810",CORPOBOYACA,SENA,5.756944,-72.908333,PM10,ugm3,24,"2,021",44.3,"12,044.89",272,75,5,1.84,42,73.4,94.8,13/04/2021 12:00,17,5/7/2021 12:00,5,15,BOYACA,15759,SOGAMOSO,Fija
"30,733",AMVA,TRÁFICO SUR,6.152219,-75.627563,PM10,ugm3,24,"2,021",44.4,"8,043.77",181,50,1,0.55,45.6,61.6,79.4,22/04/2021 12:00,21.5,10/1/2021 12:00,1,5,ANTIOQUIA,5631,SABANETA,Fija
"30,733",AMVA,TRÁFICO SUR,6.152219,-75.627563,PM10,ugm3,1,"2,021",44.5,"192,767.52","4,335",49,225,5.19,41.7,87.4,245.1,19/01/2021 6:00,7.9,6/1/2021 7:00,89,5,ANTIOQUIA,5631,SABANETA,Fija
